0,33.078,-15.816,15.782,-6.0287,10.107,-2.7986,8.0311,-0.75165,6.1941,0.18328,3.8377,0.75542,3.1871,1.0593,2.6108,1.5455,3.107,1.9275,2.5723,2.3306
0,37.084,-17.896,16.269,-5.5738,10.677,-2.6381,7.7696,-0.79214,6.2793,0.20644,4.2464,0.91572,3.3947,0.99655,2.0552,1.5496,2.1675,1.6777,1.8013,1.5841
0,30.343,-12.888,14.638,-6.0209,9.1046,-2.3586,9.4981,-0.97888,6.1462,0.17252,3.9201,0.70921,2.6337,0.95421,2.0509,1.399,2.3137,1.7433,1.8175,1.9436
0,38.594,-14.371,14.451,-5.6134,11.164,-2.3291,6.9683,-0.88062,4.9263,0.1593,3.6778,0.75215,3.1589,0.87754,2.394,1.7048,2.8326,1.5994,1.8197,1.9081
0,34.784,-15.26,19.049,-5.9228,9.8951,-2.6383,7.845,-0.82411,5.9529,0.21249,4.9077,0.86234,3.535,1.2018,3.1827,1.6403,2.4353,1.5897,1.8499,2.0279
0,34.253,-14.149,15.427,-5.5668,10.307,-2.6298,7.7021,-0.75022,5.5428,0.1904,4.3992,0.7298,3.3492,1.2353,3.2564,1.4469,2.3128,1.7621,2.1032,1.7697
0,34.981,-14.143,12.812,-5.1857,9.0608,-2.5224,6.7277,-0.78595,5.7625,0.24038,4.6431,0.75882,3.8756,1.2553,3.4456,1.6309,2.0591,1.7007,1.9378,1.478
0,32.977,-14.537,14.266,-5.7347,10.214,-2.5981,7.6159,-0.82971,5.1523,0.18816,4.1155,0.74548,3.375,1.2499,2.7613,1.4882,2.5756,1.8578,2.2513,2.1726
0,30.982,-12.287,16.16,-5.7871,8.8373,-2.2521,6.5676,-0.89333,5.9358,0.19987,3.7959,0.86363,3.6376,1.1923,2.461,1.0471,1.7432,1.4536,1.9402,2.0806
0,29.832,-14.248,14.926,-5.9489,10.276,-2.7621,7.7742,-0.82296,5.504,0.19441,5.2085,0.79708,3.3138,1.2841,2.9499,1.5139,3.2399,2.0594,2.4452,2.6092
0,31.622,-12.289,15.534,-5.8405,9.7962,-2.223,6.6388,-0.70739,5.8452,0.18546,3.927,0.7217,3.3276,1.1659,3.3007,1.5039,2.002,1.7263,1.5884,1.7182
0,31.32,-12.354,15.613,-6.1201,10.306,-2.7789,7.4229,-0.73356,5.9827,0.20682,4.4559,0.89509,2.9256,1.17,2.8274,1.0308,2.2146,1.5807,2.0114,2.4321
0,33.91,-16.027,16.185,-5.8986,8.9156,-2.2439,7.6775,-0.66956,5.2059,0.1886,4.8992,0.74297,3.2287,1.0169,2.318,1.2606,2.2526,1.8523,2.1546,1.8252
0,34.322,-12.414,13.366,-5.027,10.186,-2.7852,6.7353,-0.76199,5.1095,0.17942,4.0334,0.59899,3.0555,0.99504,2.5796,1.2768,2.1543,1.8598,2.1696,1.5821
0,29.89,-12.256,15.464,-6.0957,10.759,-2.5901,7.0001,-0.85773,6.5896,0.22658,4.5429,0.8755,3.3896,1.0483,2.7763,1.3157,2.3968,1.8783,2.028,1.5121
0,27.615,-11.304,14.116,-4.4855,9.2626,-2.3608,7.1193,-0.6583,4.7565,0.22225,4.8078,0.78425,3.8103,1.1015,2.8448,1.5564,2.4886,1.5903,1.7785,1.7669
0,29.509,-12.898,15.112,-5.6579,9.9944,-1.9841,7.0448,-0.7174,5.9524,0.13841,4.1638,0.75978,3.6478,1.1492,2.4448,1.5173,1.8974,1.3083,2.0166,2.2234
0,26.907,-16.168,13.273,-5.1339,8.6909,-2.0212,5.2852,-0.67176,4.7687,0.1396,4.664,0.62945,3.071,0.97261,2.3021,1.3899,1.6825,1.4534,1.7523,1.4193
0,-7.6209,3.8093,-2.7601,-1.0927,1.5501,-0.43678,-1.1328,0.14766,1.7174,0.10606,3.4082,0.44089,0.66941,0.36458,1.4948,0.9382,1.1529,1.1594,1.2737,1.4128
0,-9.6208,6.7705,-5.8893,0.68921,-1.4552,0.17807,-0.98514,0.30768,-2.2039,-0.032675,-1.0859,-0.05988,0.53793,0.63508,1.4319,0.9337,1.2477,1.4896,1.2588,1.138
0,1.9745,1.5642,0.68313,-1.1724,1.8261,-0.10633,0.99788,0.17194,-2.2455,-0.065734,-0.61792,0.25798,1.9182,0.65823,1.5528,0.69161,1.7262,1.2214,1.2858,1.1333
0,-6.7682,6.0398,-6.3579,0.069375,-2.4209,0.13655,0.35294,0.28906,-2.383,-0.023703,-1.1438,-0.12199,1.4248,0.56578,1.4881,0.48359,1.1305,0.82066,0.98429,0.91313
0,-6.4451,6.4337,-7.9371,3.3422,-4.6681,0.3748,-2.2705,0.45516,-3.0367,-0.081451,0.15128,-0.1326,-0.64311,0.30984,1.0782,0.50379,0.13357,0.53346,0.81957,1.1191
0,0.79476,5.5598,-9.057,3.9219,-5.733,0.67866,-3.1763,0.54702,-2.9992,-0.041166,0.47892,0.086162,0.47359,0.035239,0.11327,-0.079895,-0.18663,0.14281,1.2236,1.0636
0,-1.8523,4.4986,-9.0641,3.914,-6.7512,1.193,-3.6316,0.56042,-2.0536,0.005826,1.0272,0.2187,0.67175,0.25071,-1.1848,-0.0021437,-0.44914,-0.22718,0.73535,0.97062
0,-2.5266,4.2366,-9.3292,3.7855,-6.1985,1.0702,-3.4639,0.37759,-1.0532,0.046819,2.1397,0.32697,1.3583,0.50299,-0.42012,-0.29645,-0.27369,-0.46609,1.0361,0.79783
0,-2.476,4.419,-8.6579,3.5852,-5.2749,1.1166,-3.8549,0.29373,-0.4027,-0.0026283,0.32709,0.25126,1.3317,0.36171,0.34978,-0.30797,-0.068184,-0.19276,0.63536,1.0051
0,3.077,3.7481,-7.7632,2.5921,-3.4616,0.98473,-3.922,0.18957,0.46423,0.093435,1.8687,0.44043,2.5872,0.92539,1.0619,0.082049,1.0482,0.59383,1.1497,1.0116
0,9.0476,-1.8415,-2.497,0.52281,-1.374,0.35978,-2.8325,0.060912,1.3091,0.13678,3.988,0.72046,2.7622,1.0206,1.5938,0.59661,0.40579,0.95003,1.4944,1.3374
0,17.718,-8.0305,7.872,-2.7131,4.796,-0.45967,1.7545,-0.26504,3.8296,0.15483,3.572,0.64863,2.9127,0.89028,2.2203,1.037,1.445,0.92699,1.3673,1.4644
0,28.121,-14.16,9.8355,-3.692,5.6478,-1.1007,2.5265,-0.51812,4.7856,0.15889,4.0903,0.77408,2.7331,0.89587,2.7812,1.2497,2.2745,0.93575,1.4982,1.7099
0,31.759,-11.21,12.724,-4.7522,6.9029,-1.5831,6.3778,-0.74207,5.4329,0.17904,4.9213,0.8568,3.438,1.0681,2.7332,1.4654,2.3752,1.6931,1.8732,1.633
0,30.492,-13.165,14.511,-5.5326,10.471,-1.9713,6.4188,-0.91011,5.602,0.22476,4.8398,0.77063,3.6561,1.1176,2.6269,1.3318,2.1218,1.4749,1.4646,1.8382
0,29.714,-10.356,14.967,-5.1858,9.3703,-2.348,6.5842,-0.67094,4.48,0.1701,3.7393,0.70225,3.3722,1.0515,2.6192,1.2449,2.0497,1.4173,1.7041,1.7264
0,44.48,-15.602,16.487,-5.5341,10.64,-2.7976,8.3454,-0.84178,5.8025,0.23258,5.2228,1.0042,4.6672,1.4683,3.2233,1.5938,2.73,1.5452,2.2337,1.6465
0,32.404,-13.946,15.087,-5.223,9.2845,-2.3565,7.618,-0.83502,5.9753,0.22139,4.4244,0.77678,3.5192,1.168,3.3638,1.5481,2.2408,1.6235,1.8561,1.6791
0,30.98,-13.338,16.439,-5.1216,7.9997,-2.2621,4.7085,-0.67129,5.0324,0.16957,3.9639,0.61421,3.2362,1.12,2.3991,1.2636,2.2691,1.2108,1.5979,1.4879
0,39.088,-14.534,17.418,-6.3089,8.8768,-1.8352,6.0921,-0.63401,5.533,0.19958,3.775,0.74785,3.0966,0.91826,2.8685,1.3107,2.0408,1.282,1.3606,1.4214
0,34.75,-13.494,16.691,-5.712,8.0393,-2.2579,6.7932,-0.67366,5.1447,0.18575,3.6482,0.61123,2.9452,1.0922,2.4288,1.5709,2.3032,1.5853,1.6627,1.3964
0,35.146,-14.037,17.309,-4.8023,8.7846,-2.1814,7.4388,-0.82439,5.9868,0.21544,3.6819,0.67702,3.1845,1.1739,3.2553,1.365,2.3558,1.3757,1.442,1.6439
0,39.133,-13.499,13.399,-5.4969,9.5929,-2.0578,5.8966,-0.78269,5.8729,0.21219,4.166,0.76779,2.7965,0.89288,2.7535,1.5615,2.3226,1.7233,1.6926,1.5445
0,33.952,-13.38,13.971,-4.9189,8.027,-2.2082,6.4887,-0.63874,4.3934,0.18815,4.0021,0.71124,2.7204,0.91014,2.9142,1.1353,1.8638,1.4958,1.859,2.0192
0,36.786,-13.855,14.178,-5.6892,10.76,-2.5068,7.5188,-0.78326,5.605,0.17786,4.171,0.77085,3.0894,0.90088,2.6249,1.406,2.2294,2.1514,2.2266,1.8257
0,29.177,-13.333,16.141,-5.5061,7.9728,-2.2352,8.372,-0.87202,5.2816,0.21074,3.7909,0.72566,3.5765,1.1693,2.8773,1.3067,2.5549,1.9001,2.1456,2.2876
0,39.113,-16.707,15.873,-5.7601,9.25,-2.4913,8.2086,-0.81962,6.4884,0.20923,4.5047,0.89806,4.632,1.3034,2.9943,1.7947,2.3449,1.7244,2.2586,1.8297
0,33.283,-15.095,15.426,-5.7708,10.157,-2.7445,8.6882,-0.91074,6.4227,0.20583,3.921,0.75783,4.0482,1.3472,2.5979,1.0481,2.7004,1.9089,2.1775,1.4711
0,31.17,-10.728,15.614,-6.4117,10.354,-2.4079,7.7288,-0.81845,5.9469,0.1919,3.2782,0.76436,3.5793,1.0307,2.5801,1.8299,2.6261,1.8068,2.0033,1.941
0,31.528,-13.183,15.175,-4.6227,11.422,-2.8546,7.0544,-0.7602,5.4947,0.18418,4.1282,0.77073,3.5878,1.3993,3.6612,1.5764,3.0133,2.0639,2.4083,2.4053
