0,29.92,-12.358,16.451,-5.7774,9.341,-2.1107,7.2201,-0.88096,5.9363,0.19587,4.7996,0.78224,3.6249,0.93444,2.5769,1.7968,2.9874,2.0395,1.5334,2.1567
0,26.868,-10.359,14.642,-4.9496,10.03,-2.1008,6.1762,-0.59955,6.0682,0.22784,3.8406,0.56943,3.0024,1.0883,3.0791,1.4151,2.3258,1.8063,1.899,2.1035
0,32.561,-13.739,15.687,-5.1275,9.2422,-2.2381,7.3283,-0.73396,5.4749,0.17881,3.6205,0.66662,4.0381,1.0702,2.5665,1.6724,2.61,1.5442,1.6043,1.6601
0,34.792,-13.257,15.247,-5.9163,11.291,-2.601,7.3585,-0.74482,5.8175,0.18524,3.3697,0.67423,2.5733,1.0245,2.5107,1.521,3.0029,2.3087,2.0019,1.9493
0,24.585,-12.508,14.367,-5.7155,11.312,-2.0693,7.5866,-0.67782,4.5938,0.2037,3.7173,0.72701,3.1157,0.86324,2.6566,1.9499,2.2706,1.7974,2.1759,2.1381
0,29.542,-14.665,14.155,-5.6924,10.793,-2.2183,7.8967,-0.84934,5.5948,0.20602,4.5666,0.84324,3.6259,0.92424,2.311,1.366,2.3181,1.4004,1.8148,1.4536
0,32.759,-12.63,15.91,-5.4596,9.7672,-2.0856,7.1023,-0.73176,5.7964,0.20789,3.9713,0.85585,3.2202,0.96908,2.6877,1.2978,2.2085,1.5024,2.0662,2.0037
0,30.174,-12.916,13.974,-5.5669,9.0385,-2.4961,8.2774,-0.81662,6.3753,0.21723,4.22,0.61877,2.9684,0.97982,2.7688,1.3589,2.2786,1.5741,1.8021,1.9455
0,35.449,-13.478,16.217,-5.8552,10.149,-2.9686,6.8551,-0.80749,5.179,0.1908,3.756,0.74456,2.9125,1.0183,2.4232,1.3471,2.1592,1.4033,1.485,1.7615
0,29.588,-12.056,14.34,-4.6712,8.4334,-2.0034,6.2754,-0.63997,5.4743,0.18246,4.0672,0.71408,3.2033,1.1567,2.9491,1.5349,2.3781,1.6437,1.8952,1.7296
0,35.721,-12.367,14.133,-4.9877,9.5579,-2.4543,6.5636,-0.65259,5.7505,0.17721,3.4429,0.73262,3.0618,1.1572,3.131,1.6928,2.4274,1.6724,1.9213,1.7695
0,29.344,-11.372,14.442,-5.0056,10.307,-2.4736,7.2135,-0.72783,6.0129,0.1844,3.5162,0.73821,2.6124,1.0478,2.287,1.9043,2.7422,2.0732,1.8229,1.6616
0,31.555,-13.897,16.353,-5.9327,9.0518,-1.9016,6.7397,-0.91853,6.5351,0.18287,4.2813,0.81783,3.4024,1.1671,3.2869,1.948,2.499,1.5445,1.4992,1.6491
0,33.452,-15.055,15.456,-5.5062,8.6133,-2.3123,6.6607,-1.055,6.5841,0.18585,4.1556,0.77205,4.1126,1.3465,3.1703,1.8662,2.4656,1.4848,1.2318,1.3124
0,37.623,-13.982,16.459,-5.6162,8.3918,-2.4611,6.6475,-0.80066,5.4705,0.21028,4.471,0.72072,3.0932,0.98559,2.5611,1.2742,1.9018,1.5016,1.5023,1.3304
0,26.45,-9.1634,14.914,-4.8881,9.3055,-1.9505,5.877,-0.65542,4.9324,0.14624,4.1642,0.71218,2.8914,1.2351,2.8532,1.294,1.9016,1.5338,1.5873,1.4723
0,32.562,-12.344,17.335,-6.1663,9.2322,-2.2369,7.6463,-0.67845,4.7136,0.16537,4.1822,0.71559,2.5717,0.96036,2.185,1.4112,2.367,1.552,1.7163,1.7087
0,29.559,-11.928,11.107,-4.8037,7.7344,-2.6592,8.2118,-0.85242,5.7059,0.16149,3.421,0.70918,3.279,1.1056,2.6154,1.3535,1.9715,1.5539,1.5027,2.1709
0,32.28,-11.537,12.774,-5.3653,10.108,-2.1237,6.3074,-0.72616,5.4101,0.18233,3.6847,0.67946,3.4124,1.0652,2.3317,1.2517,1.6782,1.6401,1.7017,1.6645
0,31.899,-12.448,16.148,-5.9551,10.779,-2.2941,5.9798,-0.68201,6.3549,0.23213,3.3646,0.61782,3.8754,1.1476,2.3739,1.3235,2.1106,1.5919,1.4542,1.7559
0,36.424,-13.708,14.709,-6.0902,9.7288,-2.3952,8.1554,-0.89361,6.3937,0.20002,3.5825,0.56207,2.2117,1.0263,2.738,1.3068,2.3122,1.9305,1.7828,1.8027
0,28.804,-10.788,13.37,-5.4073,10.195,-2.1581,5.4294,-0.61601,4.0129,0.14327,2.922,0.59847,2.317,0.95654,2.3348,1.4088,1.8799,1.4096,1.6562,1.827
0,33.132,-13.903,14.87,-6.2732,8.6677,-2.2262,6.4535,-0.6173,4.7782,0.15721,3.5875,0.83382,2.8667,0.86875,2.3652,1.2194,2.2401,1.5363,1.9374,1.7072
0,32.414,-11.772,14.944,-6.405,7.8575,-2.4594,5.6933,-0.66271,3.7287,0.11098,3.2236,0.75289,2.8228,0.81227,2.4907,1.2047,1.7242,1.5763,1.3887,1.5327
